s_no,latitude,longitude,slide_name,state,state_normalized,district,subdivision_or_taluk,material_involved,movement_type,initiation_year_raw,history_date_raw,event_year,source_page
230,9.7015,77.1066,East Mattukada,Kerala,Kerala,Idukki,Idukki,Rock,Slide And Flow,2010,,2010.0,4
231,9.707703,76.885786,Attikalam debris flow,Kerala,Kerala,Kottayam,Meenachil,Debris,Flow,0,,,4
232,9.708394,76.849672,Inchappara debris flow,Kerala,Kerala,Kottayam,Meenachil,Debris,Flow,0,,,4
233,9.71,77.41,,Tamil Nadu,Tamil Nadu,Theni,Andipatti,Soil,Slide,0,,,4
234,9.715642,77.064433,Kalthotti II,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,4
235,9.715763,77.063932,Kalthotti,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,4
236,9.72,77.42,,Tamil Nadu,Tamil Nadu,Theni,Andipatti,Debris,Slide,0,,,4
237,9.72,77.41,,Tamil Nadu,Tamil Nadu,Theni,Uthamapalayam,Soil,Slide,0,,,4
238,9.72,77.74,Melpatti rock fall,Tamil Nadu,Tamil Nadu,Madurai,Peraiyur,Rock,Fall,0,,,4
239,9.728494,76.8422,Vellani rock cum debris flow,Kerala,Kerala,Kottayam,Meenachil,Rock,Flow,0,,,4
240,9.73,77.42,,Tamil Nadu,Tamil Nadu,Theni,Andipatti,Soil,Slide,0,,,5
241,9.731456,76.815833,Muttam Rock-cum-debris Flow,Kerala,Kerala,Kottayam,Meenachil,Rock,Flow,0,,,5
242,9.731683,76.821975,Chonamala - Mel Adukkam cut slope failure 1,Kerala,Kerala,Kottayam,Meenachil,Debris,Slide,0,,,5
243,9.733878,76.822311,Chonamala debris flow,Kerala,Kerala,Kottayam,Meenachil,Debris,Flow,0,,,5
244,9.73715,76.825961,Chonamala - Mel Adukkam cut slope failure 2,Kerala,Kerala,Kottayam,Meenachil,Debris,Slide,0,,,5
245,9.7386,76.8754,Edadumuttam 2,Kerala,Kerala,Idukki,Peerumade,Debris,Avalanche,2007,,2007.0,5
246,9.73867,76.87547,Edadumuttam 2nd Landslide,Kerala,Kerala,Idukki,Peerumade,Debris,Slide,2007,,2007.0,5
247,9.7409,76.8724,Edadumuttam1,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,2007,,2007.0,5
248,9.74092,76.87242,Edadumuttam 1st Landslide,Kerala,Kerala,Idukki,Thodupuzha,Rock,Slide,2007,,2007.0,5
249,9.741439,76.841072,Periyamala debris flow,Kerala,Kerala,Kottayam,Meenachil,Debris,Flow,0,,,5
250,9.742408,76.871481,Idadu Muttam,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
251,9.74295,76.820492,Chonamala debris slide,Kerala,Kerala,Kottayam,Meenachil,Debris,Slide,0,,,5
252,9.743239,76.819217,Chonamala slide 2,Kerala,Kerala,Kottayam,Meenachil,Debris,Slide,0,,,5
253,9.743929,76.871225,Idadu Muttam,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
254,9.746111,76.867778,Idadu Muttam,Kerala,Kerala,Idukki,Thodupuzha,Debris,Flow,0,,,5
255,9.747819,76.865615,Idadu,Kerala,Kerala,Idukki,Thodupuzha,Debris,Flow,0,,,5
256,9.749142,76.865103,Idadu,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
257,9.7505,76.8663,Edadu,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,2010,,2010.0,5
258,9.750875,77.129443,Parakkadavu II,Kerala,Kerala,Idukki,Idukki,Soil,Slide,0,,,5
259,9.751969,76.888502,Meemuttom,Kerala,Kerala,Idukki,Idukki,Soil,Slide,0,,,5
260,9.753603,77.135474,Parakkadavu,Kerala,Kerala,Idukki,Idukki,Soil,Slide,0,,,5
261,9.753889,76.862778,Idadu,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
262,9.754167,76.863333,Idadu,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
263,9.756908,77.125782,Kattappana,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
264,9.758115,76.887115,Asramam III,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
265,9.761131,77.112451,Kallukunnu,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
266,9.761878,77.11159,Kallukunnu II,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
267,9.762402,76.886875,Asramam II,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
268,9.763066,77.082958,Kalyanathandu,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,5
269,9.763586,76.882632,Pathipally,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
270,9.763762,76.836386,Kumbakanam,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
271,9.764817,77.109877,Kattappana,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
272,9.766509,76.881357,Asramam IV,Kerala,Kerala,Idukki,Thodupuzha,Debris,Flow,0,,,5
273,9.767222,76.855,Chelickal Kavala,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
274,9.767408,76.880724,Asramam,Kerala,Kerala,Idukki,Thodupuzha,Debris,Flow,0,,,5
275,9.768135,77.108294,KSRTC Kattappana Sub Depo,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
276,9.768333,76.854722,Chelickal Kavala,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
277,9.768435,77.128288,Kochuthovala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
278,9.769483,77.089057,Kanakalippadi,Kerala,Kerala,Idukki,Idukki,Soil,Slide,0,,,5
279,9.769485,76.861242,Valiyakandam II,Kerala,Kerala,Idukki,Thodupuzha,Debris,Flow,0,,,5
280,9.770459,76.835165,Kanjar,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
281,9.770979,77.133498,Kochuthovala,Kerala,Kerala,Idukki,Idukki,Soil,Slide,0,,,5
282,9.7726,76.8275,Kannikkal,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,2010,,2010.0,5
283,9.774871,77.099124,Konginippadavu,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
284,9.775862,77.083611,Mulakarameedu,Kerala,Kerala,Idukki,Idukki,Debris,Subsidence,0,,,5
285,9.777421,76.856547,Valiyakandam,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
286,9.7792,76.8503,Manapadi-2,Kerala,Kerala,Idukki,Thodupuzha,Rock,Slide And Flow,2010,,2010.0,5
287,9.7796,76.8499,Manapadi-1,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,2010,,2010.0,5
288,9.7831,76.7858,Valakam,Kerala,Kerala,Kottayam,Meenachil,Debris,Flow,2010,,2010.0,5
289,9.786024,77.124144,Mothirapalliyil,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
290,9.788433,77.211174,Nalumukku,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,5
291,9.789482,77.09414,Nathukallu,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,5
292,9.789688,77.091498,Kurishumala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
293,9.789943,77.085321,Krishnamkudi,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
294,9.790765,77.066116,Vazhavara,Kerala,Kerala,Idukki,Idukki,Debris,Subsidence,0,,,5
295,9.792432,76.82916,Kanjar View Point,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,5
296,9.792627,77.067686,Vazhavara,Kerala,Kerala,Idukki,Idukki,Soil,Slide,0,,,5
297,9.793412,77.064957,Vakappadi,Kerala,Kerala,Idukki,Idukki,Debris,Subsidence,0,,,5
298,9.794404,77.060807,Vazhavara,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,5
299,9.794839,77.081397,Naanguthotti,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,6
300,9.795973,77.104232,Mevarayattu,Kerala,Kerala,Idukki,Udumbanchola,Debris,Subsidence,0,,,6
301,9.796795,77.067566,Vazhavara,Kerala,Kerala,Idukki,Idukki,Debris,Subsidence,0,,,6
302,9.796861,76.820806,"Pottamgathode, Kudayathoor",Kerala,Kerala,Idukki,Thodupuzha,Debris,Avalanche,2010,,2010.0,6
303,9.796923,77.192568,Third Camp,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
304,9.797631,77.075655,Vaazhavara,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,6
305,9.798944,77.108953,Irattayar,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
306,9.799008,77.139263,Valiyathovala - Mannamkudi,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
307,9.799312,77.135392,Thovala,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
308,9.801304,77.137756,Valiyathovala,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
309,9.801902,77.137459,Valiyathovala,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
310,9.8027,76.8477,Moolamattom,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,2010,,2010.0,6
311,9.803466,77.120209,Thovalameedu,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
312,9.805075,77.120256,Thovalameedu II,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
313,9.805416,77.079731,Naalumukku III,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,6
314,9.805846,77.151282,Vattapara,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
315,9.806066,77.123588,Anjumukku,Kerala,Kerala,Idukki,Udumbanchola,Soil,Slide,0,,,6
316,9.806708,77.08415,Shanthigram,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
317,9.80704,77.068331,Vaazhavara ST colony,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,6
318,9.807055,77.150241,Vattapara,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
319,9.809431,77.100034,Irattayar North IV,Kerala,Kerala,Idukki,Udumbanchola,Soil,Slide,0,,,6
320,9.809479,77.131411,Kawanthy,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
321,9.81,76.88,Kulamavu,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,2019,,2019.0,6
322,9.810211,77.064195,Nellippara,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,6
323,9.810385,77.106483,Irattayar North,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
324,9.810415,77.063431,Nellippara II,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,6
325,9.810482,77.101006,Irattayar North VII,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
326,9.810797,77.099842,Irattayar North VI,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
327,9.810814,77.099897,Irattayar North V,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
328,9.810828,77.106376,Irattayar North II,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
329,9.810926,77.099432,Mangattupadi,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
330,9.810955,77.059324,Nellippara III,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,6
331,9.811021,77.078098,Naalumukku II,Kerala,Kerala,Idukki,Udumbanchola,Soil,Slide,0,,,6
332,9.811061,77.131266,Kawanthy,Kerala,Kerala,Idukki,Udumbanchola,Soil,Slide,0,,,6
333,9.811184,77.09855,Mangattupadi II,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
334,9.811206,77.098031,Irattayar North III,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
335,9.811227,77.111993,Ezhukumel II,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
336,9.8116,76.8508,Karippilangadi,Kerala,Kerala,Idukki,Thodupuzha,Debris,Subsidence,2010,,2010.0,6
337,9.811719,77.076298,Naalumukku,Kerala,Kerala,Idukki,Udumbanchola,Debris,Subsidence,0,,,6
338,9.811895,77.077038,Naalumukku,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
339,9.81228,77.077614,Naalumukku IV,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
340,9.812449,76.853725,Naadukaani,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,6
341,9.812467,77.07664,Shanthigram,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
342,9.812482,77.110779,Ezhukumel,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
343,9.812495,76.85358,Naadukaani,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,6
344,9.813075,76.876351,Kozhipally,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,6
345,9.813178,77.056494,Nellippara IV,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,6
346,9.813493,76.875962,Kozhipally II,Kerala,Kerala,Idukki,Thodupuzha,Debris,Flow,0,,,6
347,9.814796,76.875696,Kozhipally III,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,6
348,9.816192,76.838889,Myladi,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,6
349,9.817655,77.079726,Idinjamala,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
350,9.818091,77.127319,Kawanthy,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
351,9.818911,77.129202,Kawanthy,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
352,9.820333,77.082221,Idinjamala,Kerala,Kerala,Idukki,Udumbanchola,Soil,Subsidence,0,,,6
353,9.820459,77.127344,Kawanthy,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
354,9.820806,76.871099,Kozhipally,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,6
355,9.822065,77.143594,Chemblam,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
356,9.8222,76.8433,Poochapra,Kerala,Kerala,Idukki,Thodupuzha,Rock,Slide,2007,,2007.0,6
357,9.822208,77.143896,Chemblam,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,6
358,9.823,76.8397,Kurutikalam,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,2010,,2010.0,6
359,9.826742,77.141574,Chemblam,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,6
360,9.826816,77.141255,Chemblam,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,7
361,9.828145,76.866473,Thadiyina,Kerala,Kerala,Idukki,Thodupuzha,Debris,Subsidence,0,,,7
362,9.82866,76.866659,Thadiyina,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,7
363,9.828943,77.160772,Kallar,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
364,9.829444,76.749722,Kollamkunnu,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,7
365,9.837212,77.173549,Kunnukuzhi,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
366,9.83811,77.18514,Mathaikkada III,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
367,9.838144,77.18461,Mathaikada I,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,7
368,9.838783,76.888009,Kallickal,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
369,9.83882,77.153524,Mathaikada II,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,7
370,9.839776,76.865554,Methottil,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,7
371,9.839808,76.864707,Methottil,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,7
372,9.840509,76.929767,Meenmutty,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
373,9.840509,76.929767,Meenmutty,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
374,9.840603,76.885914,Kallickal,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
375,9.840603,76.879387,Uppukkunnu,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
376,9.840678,76.832971,Mattam City,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,7
377,9.840886,76.879006,Uppukkunnu,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
378,9.841301,77.1688,5 Acre Kanam,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
379,9.841969,76.885748,Kallikkallu,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
380,9.842312,77.160549,Parivathanamedu I I,Kerala,Kerala,Idukki,Udumbanchola,Soil,Slide,0,,,7
381,9.842521,76.965072,Idukki-Medical college road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
382,9.842521,76.965072,Idukki-Medical college road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
383,9.842529,77.160514,Parivathanamedu I II,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
384,9.842744,76.89423,Villumthandu,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
385,9.843841,76.888867,Kallickal,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
386,9.844834,76.943246,Kuyilimala behind the excise office,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
387,9.844834,76.943246,Kuyilimala behind the excise office,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
388,9.846082,76.938568,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
389,9.846082,76.938568,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
390,9.846452,76.93383,Meenmutty,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
391,9.846452,76.93383,Meenmutty,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
392,9.846759,76.881117,Uppukkunnu,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
393,9.847146,77.159369,Parivathanamedu IV,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
394,9.84728,76.94079,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
395,9.84728,76.94079,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
396,9.8478,76.954074,PAINAVU,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,7
397,9.8478,76.954074,PAINAVU,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,7
398,9.848333,77.116667,Chinnapachadi,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
399,9.848525,77.161483,Parivathanamedu I,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,7
400,9.848542,76.952419,PAINAVU,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,7
401,9.848542,76.952419,PAINAVU,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,7
402,9.848743,76.944208,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
403,9.848743,76.944208,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
404,9.84898,76.936032,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
405,9.84898,76.936032,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
406,9.8494,76.960355,Idukki-Medical college road,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,7
407,9.8494,76.960355,Idukki-Medical college road,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,7
408,9.849505,76.96103,Opposite to the Idukki Medical College,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
409,9.849505,76.96103,Opposite to the Idukki Medical College,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
410,9.849827,77.098365,Eettithoppu,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
411,9.849927,77.115583,Pathuvalavu,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,7
412,9.850162,76.96138,Opposite to the Idukki Medical College,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
413,9.850162,76.96138,Opposite to the Idukki Medical College,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
414,9.850453,76.939204,"Govt. Engineering College, Idukki",Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
415,9.850453,76.939204,"Govt. Engineering College, Idukki",Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
416,9.850571,76.936078,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
417,9.850571,76.936078,Kuyilimala,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
418,9.85097,76.945232,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
419,9.85097,76.945232,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,7
420,9.851094,77.13268,Charalmedu,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,7
421,9.851416,76.949474,PAINAVU,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
422,9.851416,76.949474,PAINAVU,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
423,9.85143,76.959391,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Flow,1988,,1988.0,8
424,9.85143,76.959391,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Flow,2011,,2011.0,8
425,9.851786,76.944836,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
426,9.851786,76.944836,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
427,9.851827,77.204249,Palar,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,8
428,9.852045,76.971874,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
429,9.852045,76.971874,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
430,9.852096,77.155627,Kailasapuri,Kerala,Kerala,Idukki,Udumbanchola,Debris,Flow,0,,,8
431,9.852183,76.962158,Behind Vazhathope grama panchayat market,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
432,9.852183,76.962158,Behind Vazhathope grama panchayat market,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
433,9.852386,77.14712,Manjapetti,Kerala,Kerala,Idukki,Udumbanchola,Soil,Slide,0,,,8
434,9.852708,77.143254,Manjapetty,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,8
435,9.852933,77.097437,Eettithoppu,Kerala,Kerala,Idukki,Udumbanchola,Soil,Slide,0,,,8
436,9.852998,77.143156,Manjapetty,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,2019,,2019.0,8
437,9.853401,76.945411,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
438,9.853401,76.945411,Painavu- Thodupuzha road,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
439,9.853464,77.148017,Ottakada,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,8
440,9.8538,76.9681,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Soil,Slide,0,,,8
441,9.853882,76.959077,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
442,9.853882,76.959077,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
443,9.853966,76.958668,Cheruthoni 17th Colony,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
444,9.853966,76.958668,Cheruthoni 17th Colony,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
445,9.854149,76.959872,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
446,9.854149,76.959872,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
447,9.854267,76.958114,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
448,9.854267,76.958114,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
449,9.854288,76.959153,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
450,9.854288,76.959153,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
451,9.854614,77.206592,Pallipadi,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,8
452,9.854676,76.960933,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
453,9.854676,76.960933,Cheruthoni,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
454,9.854932,76.966613,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
455,9.854932,76.966613,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
456,9.854962,77.108269,Pathuvalavu,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,8
457,9.855012,76.962183,Cheruthoni Petrol pumb,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
458,9.855012,76.962183,Cheruthoni Petrol pumb,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
459,9.855086,77.150333,Ottakada,Kerala,Kerala,Idukki,Udumbanchola,Debris,Slide,0,,,8
460,9.855108,76.96903,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
461,9.855108,76.96903,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
462,9.855504,76.852807,Padinjaru Methottil,Kerala,Kerala,Idukki,Thodupuzha,Debris,Flow,0,,,8
463,9.855592,76.863036,Peringasseri,Kerala,Kerala,Idukki,Thodupuzha,Debris,Slide,0,,,8
464,9.855887,76.968706,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
465,9.855887,76.968706,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
466,9.855891,76.960293,6th cent colony,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
467,9.855891,76.960293,6th cent colony,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
468,9.85592,76.967758,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
469,9.85592,76.967758,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
470,9.855987,76.965553,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
471,9.855987,76.965553,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Flow,0,,,8
472,9.856389,76.888333,Idichelakkad,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
473,9.856484,76.965492,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
474,9.856484,76.965492,Gandhinagar,Kerala,Kerala,Idukki,Idukki,Debris,Slide,0,,,8
